Location,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y
LIMA WAY btwn BOURNE ST & PICKWICK DR (__3ZAA8W),2015,1,,,362674.04996,5014617.60694
LIMEBANK RD @ RIDEAU RD (0004455),2015,1,,,370882.7249,5014019.4351
LIMEBANK RD @ SPRATT RD (0012970),2015,2,,,369769.189,5016875.1419
LIMEBANK RD btwn RIDEAU RD & MITCH OWENS RD (__3ZA6LY),2015,1,,,371244.90293,5013050.20404
LIMEBANK RD btwn TOM ROBERTS RD & LEITRIM RD (__3ZA0VJ),2015,3,,,368937.8692,5018881.86121
LIMEBANK RD/RIVERSIDE DR @ RIVER RD (0013336),2015,4,,,368403.997,5020477.3121
LINCOLN AVE btwn EDEN AVE & END (__3ZA4A3),2015,1,,,363331.19055,5028222.5499
LISGAR RD @ ROCKCLIFFE PKWY (0011537),2015,2,,,368352.4619,5035225.1921
LISGAR RD btwn PARK RD & WILLINGDON RD (__3ZA8EA),2015,1,,,368560.84123,5034642.87033
LISGAR RD btwn PRINCESS AVE & MARIPOSA AVE (__3ZBOV3),2015,1,,,368697.03398,5034439.7625
LISGAR RD btwn ROCKCLIFFE RD & ROCKCLIFFE PKWY (__3ZA849),2015,1,,,368345.61668,5035168.33949
LISGAR ST @ METCALFE ST (0006941),2015,1,,,367915.706,5031251.5751
LISGAR ST @ O'CONNOR ST (0006955),2015,1,,1,367762.7049,5031159.574
LISGAR ST btwn BANK ST & O'CONNOR ST (__3ZA9UO),2015,1,,,367683.7049,5031112.074
LISGAR ST btwn ELGIN ST & CARTIER ST (__3ZA9UF),2015,2,,,368153.706,5031393.0759
LISGAR ST btwn METCALFE ST & ELGIN ST (__3ZA9U7),2015,1,,,367995.206,5031298.5755
LISGAR ST btwn O'CONNOR ST & METCALFE ST (__3ZA9UX),2015,3,,,367839.20545,5031205.57455
LIVERY ST btwn BALIKUN HTS & GINSENG TERR (e___2JH1),2015,1,,,352513.00347,5015330.48626
LLOYDALEX CRES btwn CARP RD & ROTHBOURNE RD (__4WLIZE),2015,1,,,348134.95639,5015175.92823
LOCKHART AVE btwn PRINCE CHARLES RD & NEEPAWA AVE (__3ZAADL),2015,3,,,361833.6841,5026485.03345
LOGGERS WAY btwn KINGDON MINE RD & GALETTA SIDE RD (__3ZAC1V),2015,1,,,324584.60503,5033244.64004
LOLA ST @ DONALD ST (0008513),2015,2,,,371094.7151,5032359.58
LOMBARDO DR/VICKERS WAY @ PICKFORD DR (0003958),2015,1,,1,353048.62,5018387.46
LONE MEADOW TR btwn TRAILWAY CIRC & HOLLY RDG (2) (__3ZBNB1),2015,1,,,351034.86972,5014236.48275
LONGFIELDS DR @ MOUNTSHANNON DR E (0000028),2015,2,,,364886.694,5016801.451
LONGFIELDS DR @ MOUNTSHANNON DR W (0010533),2015,1,,,364264.1079,5016434.6619
LONGFIELDS DR @ PAUL METIVIER DR (0013783),2015,1,,,364841.334,5014200.437
LONGFIELDS DR @ SILVER SAGE AVE (0015385),2015,1,,1,364506.0506,5016545.5472
LONGFIELDS DR @ VIA CAMPANALE AVE (0015386),2015,1,,,364035.3282,5016248.2
LONGFIELDS DR @ WOODROFFE AVE (0000096),2015,10,,,365421.1699,5017106.9449
LONGFIELDS DR btwn BILL LEATHEM DR & WOODROFFE AVE (__4V7QOB),2015,1,,,365877.59174,5017437.29313
LONGFIELDS DR btwn CHAPMAN MILLS DR & GLENROY GILBERT DR (__8O98ZF),2015,2,,,364803.68055,5014650.173
LONGFIELDS DR btwn DEERCROFT AVE & STRANDHERD DR (__4VGUPF),2015,1,,,364514.18795,5015235.29455
LONGFIELDS DR btwn HIGHBURY PARK DR & MOUNTSHANNON DR (__3ZAZSR),2015,1,,,364030.78018,5016223.75331
LONGFIELDS DR btwn HIGHBURY PARK DR & NORTH HARROW DR (__3ZAZKE),2015,1,,,364186.56862,5015883.63702
LONGFIELDS DR btwn MOUNTSHANNON DR & WOODROFFE AVE (__3ZA5AN),2015,2,,,365343.93495,5017062.79945
LORD NELSON ST @ WASHINGTON ST (0008169),2015,1,,,371915.517,5001530.4211
LORETTA AVE   N btwn GLADSTONE AVE & END (__3ZA0G8),2015,1,,,366223.2015,5029508.06055
LORETTA AVE   S btwn YOUNG ST & NOLAN AVE (__3ZA04F),2015,1,,,366320.2019,5029283.0585
LORNE AVE @ SOMERSET ST (0002214),2015,1,,1,366652.7019,5030303.5679
LORRY GREENBERG DR @ MARGRAVE AVE (0008864),2015,1,,,372619.1951,5025288.6981
LORRY GREENBERG DR @ PIKE ST (0006457),2015,1,,,373114.7534,5025400.3958
LORRY GREENBERG DR @ ZAIDAN DR (0011644),2015,2,,,372747.534,5025381.343
LORRY GREENBERG DR btwn BRAMBLEGROVE CRES & BRAMBLEGROVE CRES (__3ZA8M2),2015,1,,,373401.63945,5025687.91245
LORRY GREENBERG DR btwn FINLAND PRIV & FINLAND PRIV (__3ZA1VD),2015,1,,,373234.244,5025470.79205
LORRY GREENBERG DR btwn HEARTLEAF PRIV & HUNT CLUB RD (__3ZAZLZ),2015,3,,,372804.49217,5024854.47359
LORRY GREENBERG DR btwn PIKE ST & FINLAND PRIV (__3ZA1VE),2015,1,,,373163.1455,5025428.6315
LOSINO CRES btwn WESTPHALIAN AVE E & WESTPHALIAN AVE W (e___1GEK),2015,1,,,353163.66513,5015769.23755
LOUISA ST btwn LEBRETON ST N & BELL ST N (__3ZAAJS),2015,1,,1,366949.7041,5029835.063
LOVITT RD @ RICHMOND RD (0002050),2015,2,,1,359667.9241,5023804.137
LOYOLA AVE @ SHEFFORD RD (0009494),2015,2,,,376000.7271,5035167.591
LUCILLE WAY btwn MARKWICK CRES & MARKWICK CRES (__30LP4P),2015,1,,,385831.97495,5036808.68755
LUMBERMAN WAY @ ORLEANS BLVD (0004359),2015,1,,,380451.7389,5037241.589
LYNDA LANE @ SMYTH RD (0002250),2015,3,,,371611.7241,5029191.5529
LYNDA LANE btwn BILLINGS AVE & SMYTH RD (__3ZA9JG),2015,3,,,371540.77453,5028964.9703
LYNDALE AVE @ PARKDALE AVE (0006504),2015,2,,,364861.6959,5029929.5649
LYNDALE AVE btwn FORWARD AVE & HINCHEY AVE (__3ZAAK6),2015,1,,,364975.7255,5029975.323
LYNHAR RD btwn STAFFORD RD & VIRGIL RD (__3ZABRQ),2015,1,,,358167.25599,5021019.0676
LYON ST    N btwn FLORA ST & ARLINGTON AVE (__3ZA3PN),2015,1,,,367685.70655,5030193.56545
LYON ST    N btwn GILMOUR ST & JAMES ST (__3ZA3QH),2015,2,,,367475.2049,5030538.069
LYON ST    N btwn GLOUCESTER ST & NEPEAN ST (__3ZA3CN),2015,1,,,367214.62955,5030968.02873
LYON ST    N btwn JAMES ST & FLORENCE ST (__3ZA3P8),2015,1,,,367519.2049,5030465.56845
LYON ST    N btwn NEPEAN ST & LISGAR ST (__3ZA3CL),2015,1,,,367255.2041,5030900.0725
LYON ST    N btwn SLATER ST & LAURIER AVE W (__3ZBODA),2015,1,1,,367128.203,5031110.57455
LYON ST    N btwn SOMERSET ST W & MACLAREN ST (__3ZA3QZ),2015,1,,,367387.96245,5030682.4171
LYON ST    N btwn SPARKS ST & WELLINGTON ST (__5D2JZR),2015,1,,1,366968.09,5031397.4996
LYON ST    N btwn WELLINGTON ST & SPARKS ST (__5D2JF0),2015,1,,,366946.12095,5031383.9526
LYON ST @ FLORENCE ST (0007250),2015,2,,,367541.7049,5030428.5679
LYON ST @ MACLAREN ST (0007281),2015,2,,,367409.7049,5030646.5701
LYON ST @ NEPEAN ST (0007697),2015,2,,,367234.7041,5030934.5729
LYON ST @ SLATER ST (0002207),2015,5,,,367102.703,5031152.5751
LYON ST @ SOMERSET ST (0010860),2015,3,,,367366.22,5030718.2641
LYON ST @ WELLINGTON ST (0002388),2015,31,1,,366935.271,5031426.166
MACASSA CIRC btwn Continuation of MACASSA CIRC & KANATA AVE (__3EXRZY),2015,2,,,350377.82079,5019450.24723
MACDONALD ST btwn WAVERLEY ST & FRANK ST (__3ZA9N1),2015,1,,,368636.20845,5031102.0729
MACDONALD-CARTIER BR btwn RAMP & END (1) (__3ZA1QK),2015,8,1,,367345.54947,5033251.66106
MACDONALD-CARTIER BR btwn RAMP & END (2) (__3ZA3UC),2015,4,,,367342.3095,5033239.0451
MACDONALD-CARTIER BR RAMP NB-1 btwn MACDONALD-CARTIER BR & MACDONALD-C (__7TTREF),2015,2,,,367588.54105,5033181.42775
MACDONALD-CARTIER BR RAMP NB-3 btwn MACDONALD-CARTIER BR RAMP NB-1/NB- (__7TTQA0),2015,2,,,367847.38202,5033265.13305
MACDONALD-CARTIER BR RAMP SB-1 btwn MACDONALD-CARTIER BR & CATHCART ST (__7TR60I),2015,3,,,367841.76945,5033243.6731
MACFARLANE RD @ DEAKIN ST (0000197),2015,2,,,367253.7101,5021558.494
MACFARLANE RD btwn BRIGGS AVE & MERIVALE RD (__3ZA3IS),2015,1,,,366163.08385,5020715.29684
MACFARLANE RD btwn GREENSIDE AVE & O'DONNELL CRT (__3ZA3JH),2015,1,,,367114.70955,5021365.49195
MACHARDY RD btwn STEEN LANE & GALETTA SIDE RD (__4B1JE9),2015,1,,,321986.06681,5031808.63407
MACKAY ST @ SUSSEX DR (0007142),2015,1,,,367922.7,5034089.6019
MACKAY ST btwn QUEEN VICTORIA ST & KEEFER ST (__3ZA8AZ),2015,2,,,368438.7019,5033870.09945
MACKAY ST btwn VAUGHAN ST & BEECHWOOD AVE (__3ZA8WA),2015,1,,,369127.58974,5033619.03245
MACKENZIE AVE @ MURRAY ST (0011914),2015,2,,,367639.7019,5032383.586
MACKENZIE AVE @ RIDEAU ST (0002136),2015,13,,1,367869.7041,5032009.5819
MACKENZIE AVE btwn 205 N OF RIDEAU ST & RIDEAU ST (__3ZA8H8A),2015,2,,,367805.80482,5032110.64739
MACKENZIE AVE btwn RIDEAU ST & COLONEL BY DR (__3ZA40Q),2015,1,,,367950.87485,5031976.89692
MACKENZIE KING BR btwn N.D.H.Q./RIDEAU CENTRE SC & MACKENZIE KING BR/N (__3ZAZP7B),2015,1,,1,368251.61716,5031920.90047
MACKENZIE KING BR/WALLER ST @ NICHOLAS ST/WALL (0011251),2015,6,,1,368372.146,5031992.634
MACKEY RD btwn VIOLA ST & MCCORDICK RD (__3ZA5RI),2015,1,,,366118.18371,4995314.07455
MACLAREN ST @ METCALFE ST (0006950),2015,3,,,368051.706,5031032.5729
MACLAREN ST @ O'CONNOR ST (0007174),2015,1,,1,367899.706,5030940.5721
MACLAREN ST @ PERCY ST (0005100),2015,1,,,367158.7041,5030494.569
MACLAREN ST btwn BANK ST & O'CONNOR ST (__3ZA9T0),2015,1,,1,367821.11862,5030892.25148
MACLAREN ST btwn BRONSON AVE & PERCY ST (__3ZA0W6),2015,2,,,367079.20355,5030447.06845
MACLAREN ST btwn ELGIN ST & CARTIER ST (__3ZA9US),2015,3,,,368285.2071,5031172.074
MACLAREN ST btwn KENT ST & BANK ST (__3ZA9T1),2015,2,,,367656.64033,5030794.84948
MACLAREN ST btwn METCALFE ST & ELGIN ST (__3ZA9UK),2015,1,,,368130.20655,5031079.57345
MACOUN CIRC btwn Continuation of MACOUN CIRC & Continuation of MACOUN  (__683KOC),2015,1,,,372024.81565,5025682.87512
MADAWASKA DR btwn DOW'S LAKE RD & BRONSON AVE (__3ZA9LE),2015,1,,,367480.72967,5028998.23873
MADELEINE MEILLEUR PRIV @ VANIER PKWY (0013514),2015,4,,,369654.8152,5033359.3061
MADISON AVE btwn WINSTON AVE & CHURCHILL AVE N (__3ZA0JQ),2015,1,,,363097.68955,5028307.05045
MADRID AVE btwn KENTON AVE & TALLGRASS LANE (__6N4HUK),2015,1,,,363189.98704,5014136.95673
MAGLADRY RD btwn HEUVELMANS RD & DUNNING RD (__3ZBO68),2015,1,,,394304.728,5030486.26866
MAGLADRY RD btwn RUISSELLET RD & BIRCHGROVE RD (__3ZBO7H),2015,2,,,398344.37326,5032125.17097
MAGWOOD AVE @ RICHMOND RD (0005154),2015,1,,,359424.6699,5023437.5049
MAIN ST @ MASON TER (0007232),2015,1,,,369386.2729,5029651.4299
MAIN ST @ OBLATE AVE (0002597),2015,2,,,369109.6079,5030312.3781
MAIN ST @ RIVERDALE AVE (0007229),2015,8,,,369431.7411,5029532.494
MAIN ST @ TORONTO ST (0007688),2015,2,,,369513.7151,5029341.557
MAIN ST btwn HAZEL ST & HERRIDGE ST (__3ZA3B7),2015,2,,,369194.41757,5030112.66524
MAIN ST btwn HERRIDGE ST & CLEGG ST (__3ZA3B6),2015,1,,,369248.19245,5029985.4689
MAIN ST btwn OBLATE AVE & HAZEL ST (__3ZA3B8),2015,1,,,369138.85039,5030244.3109
MAIN ST btwn TURN LANE & RIVERDALE AVE (__3ZA3O1),2015,1,,,369422.663,5029556.58055
MAITLAND AVE @ TERREBONNE DR (0003212),2015,2,,,364010.317,5025133.074
MAITLAND AVE @ WOODWARD DR (0003185),2015,6,1,,363273.691,5025662.5271
MAITLAND AVE btwn AMESBROOKE DR & HENRY FARM DR (__3ZA4I3),2015,1,,,363809.1929,5025165.023
MAITLAND AVE btwn CAMEO DR & CLYDE AVE (__3ZA4I2),2015,2,,,364203.73401,5025153.59358
MAITLAND AVE btwn CARLING AVE & DUNCAN PL (__3ZA4JY),2015,5,1,,362975.189,5026407.53345
MAITLAND AVE btwn DUNCAN PL & LENESTER AVE (__3ZBOCE),2015,4,,,363040.68955,5026243.03195
MAITLAND AVE btwn HENRY FARM DR & TERREBONNE DR (__3ZA4I1),2015,1,,,363929.03062,5025138.39749
MAITLAND AVE btwn HWY417 IC126 RAMP25 & WOODWARD DR (__3ZBOCF),2015,4,,,363263.69055,5025689.0271
MAITLAND AVE btwn HWY417 IC126 RAMP63 & HWY417 IC126 RAMP52 (__3ZA3GY),2015,1,,,363185.82337,5025880.91251
MAITLAND AVE btwn TARA DR & ERINDALE DR (__3ZA4I7),2015,2,,,363590.55947,5025292.57236
MAITLAND AVE btwn TERREBONNE DR & CAMEO DR (__3ZBOC9),2015,2,,,364081.81623,5025137.57997
MAITLAND AVE/GLENMOUNT AVE @ ERINDALE DR (0002724),2015,7,1,,363697.6929,5025211.523
MAITLAND AVE/HWY 417 MAITLAND IC126R53 @ HWY 4 (0008229),2015,4,,,363229.6901,5025774.5279
MAITLAND ST btwn ROYAL YORK ST & BURKE ST (__3ZA15C),2015,1,,,357039.61062,5005255.72525
MAJESTIC DR @ WOODROFFE AVE (0000562),2015,8,1,,363527.6901,5021571.491
MAJESTIC DR btwn KELVIN CRES & KELVIN CRES (__3ZA5EX),2015,1,,,362842.1577,5021151.67915
MAJESTIC DR btwn PRITCHARD DR & CHERYL RD (__3ZA53Q),2015,1,,,363399.24187,5021535.64095
MALAK ST btwn BLOHM DR & BRADLEY COLE PRIV (__3ZA8M4),2015,1,,,374127.54785,5025774.78972
MALAKOFF RD btwn GALLAGHER RD & MACKEY RD (__3ZAAZU),2015,1,,,363897.07483,4994221.41605
MALIBU TER btwn COURTLAND PL & AMBRIDGE WAY (2) (__3ZAZ7E),2015,1,,,366259.98386,5026009.97001
MALOJA WAY btwn GALES LANE & MILBANK LANE (__7Q6EW),2015,1,,,349683.8685,5016565.09545
MALVERN DR @ SHERWAY DR (0001249),2015,1,,,362989.6811,5015885.4411
MALVERN DR @ THISTLEDOWN CRT N (0001252),2015,1,,,363183.683,5016122.443
MALVERN DR btwn VENTNOR WAY & GREENBANK RD (__3ZABLI),2015,2,,,363281.18355,5016181.44355
MANCHESTER AVE @ SCOTT ST (0006410),2015,1,,,365360.6981,5029975.5649
MANCINI WAY btwn SILVERSTONE WAY & SILVERSTONE WAY (__8176OA),2015,1,,,364722.93287,5014940.70989
MANN AVE @ RUSSELL AVE (0006976),2015,2,,,369470.711,5031504.5751
MANN AVE btwn GREENFIELD AVE & KING EDWARD AVE (__3ZA3C6),2015,2,,,369143.99501,5031315.60131
MANN AVE btwn NANCY SMITH PRIV & BLACKBURN AVE (__3ZAZD4),2015,1,,,369617.25704,5031592.68022
MANOTICK MAIN ST @ MILL ST (0008836),2015,1,,,368820.7041,5009831.394
MANOTICK MAIN ST btwn HIGHCROFT DR & MAPLE AVE (__3ZA387),2015,1,,,368657.20355,5009960.3951
MANOTICK MAIN ST btwn TIGHE ST & O'GRADY ST (__3ZA39L),2015,1,,,368883.2041,5009773.894
MANOTICK STATION RD @ MITCH OWENS RD (0005775),2015,1,,,373508.7381,5013268.4329
MANOTICK STATION RD btwn DEERMEADOW DR & NICK ADAMS RD (__3ZA6LN),2015,1,,,374960.207,5010025.09743
MANOTICK STATION RD btwn GOUGH RD & ELKWOOD DR (__3ZA6M1),2015,2,,,374445.2389,5011223.41755
MANOTICK STATION RD btwn HERBERTS CORNERS RD & SNAKE ISLAND RD (__3ZA71F),2015,2,,,376365.64854,5006653.40523
MANOTICK STATION RD btwn NICK ADAMS RD & HERBERTS CORNERS RD (__3ZAZG9),2015,2,,1,375551.06273,5008613.44268
MANSFIELD AVE @ RICHMOND RD (0006232),2015,1,,,362426.6871,5027633.5441
MANSFIELD AVE btwn BYRON AVE & CROSSFIELD AVE (__3ZA06C),2015,1,,,362488.09905,5027484.95645
MANSFIELD RD btwn CONLEY RD & HUNTLEY RD (__3ZACH3),2015,1,,,351807.2981,5007271.97338
MAPLE GROVE RD @ SILVER SEVEN RD (0011834),2015,1,,,351285.6049,5017621.4551
MAPLE GROVE RD @ TERRY FOX DR (0003177),2015,18,,2,351553.6079,5017864.457
MAPLE GROVE RD btwn HUNTMAR DR & ROSEHILL AVE (__6O5Y3X),2015,1,,,350337.50395,5016774.32055
MARALISA ST @ RAFFEALLO ST (0009679),2015,1,,,366661.92,5015834.0521
MARAVISTA DR @ STRANDHERD DR (0013565),2015,2,1,,361288.4381,5014584.9581
MARCH RD @ 280 S OF CARLING AVE/GATEWAY MALL S (0011492),2015,3,,,351123.8718,5022009.5618
MARCH RD @ HOWIE RD (0010823),2015,1,,,337044.169,5017114.3721
MARCH RD @ MARCHURST RD (0011898),2015,1,,,345133.5819,5024451.5189
MARCH RD @ MORGAN'S GRANT WAY/SHIRLEY'S BROOK  (0002651),2015,7,,,349661.611,5023617.5071
MARCH RD @ RICHARDSON SIDE RD (0011926),2015,1,,1,351414.617,5021779.4901
MARCH RD @ SECOND LINE RD (0008850),2015,1,,,346103.5929,5025327.5249
MARCH RD @ SOLANDT RD (0003172),2015,11,,,350489.6129,5022710.4989
MARCH RD @ TERRY FOX DR (0003173),2015,13,,,349868.2619,5023395.5219
MARCH RD @ UPPER DWYER HILL RD (0010832),2015,1,,,334081.9679,5014288.3701
MARCH RD btwn 280 S OF CARLING AVE/STATION RD & RICHARDSON SIDE RD (__3ZA42DB),2015,4,,,351251.2435,5021876.1955
MARCH RD btwn BEACHVALE LANE & MARCHURST RD (__3ZAZH3),2015,1,,,344970.30545,5024302.7274
MARCH RD btwn BEARHILL RD & ROB LYTLE'S LANE (__3ZA2QA),2015,1,,,338644.1882,5018453.06188
MARCH RD btwn BURNT LANDS RD & UPPER DWYER HILL RD (__3ZA2RH),2015,1,,,333539.70979,5013888.82015
MARCH RD btwn CAMPEAU DR/HWY 417 MARCH IC138R63 & HWY417 IC138 RAMP62 (__3ZA415),2015,3,,,352781.12455,5020609.4798
MARCH RD btwn CARLING AVE/STATION RD & 280 S OF CARLING AVE/STATION RD (__3ZA42DA),2015,2,,,351012.74094,5022130.20443
MARCH RD btwn CORKSTOWN RD & HWY417 IC138 RAMP62 (__3ZA417),2015,2,,,352689.12355,5020812.9815
MARCH RD btwn DIAMONDVIEW RD & THOMAS ARGUE RD (__3ZA3GN),2015,1,,,340628.41473,5020333.12053
MARCH RD btwn DUNROBIN RD & MURPHY CRT (__3ZA3DI),2015,5,,,347522.65523,5025958.88601
MARCH RD btwn GREY FOX DR & HOWIE RD (__3ZA2QF),2015,1,,,336702.3852,5016785.78582
MARCH RD btwn HALTON TERR/MAXWELL BRIDGE RD & KLONDIKE RD (__3ZA2GD),2015,5,,,348455.13267,5024945.84534
MARCH RD btwn HERZBERG RD & CORKSTOWN RD (__3ZA2XV),2015,2,,,352511.33963,5021220.54103
MARCH RD btwn HWY417 IC138 RAMP36 & HWY417 IC138 RAMP26 (__3ZAZEW),2015,2,,,352885.60122,5020368.91514
MARCH RD btwn KLONDIKE RD & MORGAN'S GRANT WAY (__3ZA2EW),2015,1,,,349463.56475,5023840.69619
MARCH RD btwn MARCHURST RD & SECOND LINE RD (__3ZA3FP),2015,4,,,345618.40921,5024889.82049
MARCH RD btwn MORGAN'S GRANT WAY & TERRY FOX DR (__3ZA3CF),2015,1,,,349764.93645,5023506.5145
MARCH RD btwn MURPHY CRT & MAXWELL RD (__3ZA3DH),2015,1,,,347913.08671,5025538.51625
MARCH RD btwn OLD CARP RD & KLONDIKE RD (__3ZA3CG),2015,4,,,349182.393,5024149.6049
MARCH RD btwn PETER ROBINSON RD & CORKERY RD (__3ZA2RJ),2015,2,,,335478.5879,5015710.92263
MARCH RD btwn RICHARDSON SIDE RD & HERZBERG RD (__3ZA42C),2015,1,,,351874.54931,5021668.56841
MARCH RD btwn SOLANDT RD & STATION RD (__3ZA3CD),2015,5,,,350697.49496,5022477.50781
MARCH RD btwn TALL FOREST DR & HUNTMAR DR (__3ZA3FN),2015,3,,,343987.18331,5023405.30361
MARCH RD btwn TALL FOREST DR & TALL FOREST DR (__3ZA3FM),2015,1,,,343624.20348,5023077.22805
MARCH RD btwn TERRY FOX DR & SOLANDT RD (__3ZA3CE),2015,6,,,350177.47369,5023051.64712
MARCH RD btwn THOMAS ARGUE RD & CARP RD (__3ZA3GI),2015,2,,,341645.47699,5021264.9796
MARCH VALLEY RD @ TERRY FOX DR (0011772),2015,1,,,350754.566,5023784.0019
MARCH VALLEY RD btwn RIDDELL DR & KLONDIKE RD (__3ZACJC),2015,5,,,349237.50248,5026126.62006
MARCHURST RD btwn RIDGETOP RD & JOHN ASELFORD DRWY (__3ZAC8N),2015,1,,,341125.27639,5028587.77753
MARCOUX DR btwn BROCK PL & LOUISBOURG CRES (__3ZA6SO),2015,1,,,382593.0131,5036775.00582
MARETH WAY btwn ARDMORE ST & BORBRIDGE AVE (__86L626),2015,1,,,367872.08215,5014085.6614
MARGUERITE AVE @ MCARTHUR AVE (0009201),2015,2,,,370035.3389,5032670.9411
MARIELLE CRT btwn RICHMOND RD & END (__3ZBNGE),2015,2,,,359990.1076,5024202.14137
MARIER AVE @ MONTREAL RD (0009346),2015,8,,,370419.711,5033261.5899
MARIER AVE btwn STE. MONIQUE ST & DES PERES BLANCS AVE (__3ZA8XV),2015,2,1,,369993.7079,5033705.59455
MARINA DR btwn FAIRWAY DR & FAIRWAY DR (__3ZBOY2),2015,1,,,373203.99193,5003356.3834
MARIONVILLE RD btwn 8TH LINE RD & 9TH LINE RD (__3ZA6WJ),2015,1,,,390138.07576,5002394.74878
MARIONVILLE RD btwn 9TH LINE RD & RODNEY LANE(NORTH DUNDAS TWP) (__3ZBN88),2015,1,,,391128.7951,5003006.81955
MARIPOSA AVE @ SPRINGFIELD RD (0005912),2015,3,,,369060.7019,5034592.6049
MARIPOSA AVE btwn BUCHAN RD & GLENWOOD AVE (__3ZA8EF),2015,1,,,369268.74545,5034644.56205
MARITIME WAY btwn CANADIAN SHIELD AVE & GREAT LAKES AVE (__6REWQM),2015,2,,,351863.71529,5019596.70756
MARKETPLACE AVE @ RIOCAN AVE (0010995),2015,5,,2,364286.8811,5014761.5989
MARKETPLACE AVE @ TRANSITWAY SOUTHWEST (0010996),2015,1,,,364203.8049,5014711.889
MARKETPLACE AVE btwn GREENBANK RD & TRANSITWAY (__4LZBJS),2015,1,,,364106.23983,5014656.69542
MARKLAND CRES btwn NEWBOROUGH CRES & MAYFORD AVE (__3ZA5A5),2015,1,,,366263.7011,5016348.44845
MARLBOROUGH AVE btwn SOMERSET ST E & TEMPLETON ST (__3ZA7GF),2015,1,,,369593.21055,5031945.07905
MARLOWE CRES btwn BELGRAVE RD & ELLIOT AVE (__3ZA92D),2015,1,,,369503.09891,5029571.88265
MARQUETTE AVE @ STE. MONIQUE ST (0009952),2015,1,,,369993.7071,5033882.5959
MARTIN ST @ COLONEL MURRAY ST (0000448),2015,1,,1,357127.6159,5006048.346
MARVELVILLE RD btwn YORKS CORNERS RD & LARRY ROBINSON RD (__3ZA2ZU),2015,1,,,392007.55952,5008145.97531
MARYLAND AVE btwn PRINCE OF WALES DR & LAMPMAN CRES (__3ZA0DP),2015,1,,,367126.74218,5025984.27961
MASON ST btwn LAKES PARK DR & ESTHER ST (__3ZA710),2015,1,,,377410.75104,5015331.91595
MATHESON RD btwn CARVER PL & WHITEROCK ST (__3ZAZIP),2015,1,,,373093.80506,5032884.77891
MAURICE ST @ RENAUD RD (0004449),2015,1,,,378421.7479,5031676.5551
MAXIME ST btwn MEADOWBROOK RD & RIDGEBROOK DR (__3ZA7JQ),2015,1,,,374593.41221,5031838.84484
MAYFAIR AVE @ RICHMOND RD (0006518),2015,1,,,364300.694,5028956.5559
MCARTHUR AVE @ CARMEN AVE (0009811),2015,2,,,370904.714,5032766.5841
MCARTHUR AVE @ IRWIN MILLER ST (0009812),2015,1,,,371082.606,5032784.8
MCARTHUR AVE @ NORTH RIVER RD (0009202),2015,4,,,369820.7101,5032646.5849
MCARTHUR AVE @ OLMSTEAD ST (0009808),2015,1,,,370483.3611,5032719.477
MCARTHUR AVE @ VANIER PKWY (0004626),2015,17,,,370218.711,5032690.5849
MCARTHUR AVE btwn BRANT ST & BELISLE ST (__3ZA3WC),2015,1,,,371295.76905,5032808.5841
MCARTHUR AVE btwn CARMEN AVE & LAFONTAINE AVE (__3ZA3W9),2015,1,,,370928.61945,5032769.0841
"MCARTHUR AVE btwn EGLISE, RUE DE L & MAY ST (__3ZA3XI)",2015,2,,,371560.20488,5032837.68035
MCARTHUR AVE btwn IRWIN MILLER ST & BRANT ST (__3ZA3WB),2015,2,,,371174.67085,5032795.57892
MCARTHUR AVE btwn LACASSE AVE & CARMEN AVE (__3ZA3W8),2015,2,,,370864.21345,5032761.5841
MCARTHUR AVE btwn LAFONTAINE AVE & EASTWOOD PL (__3ZA3W0),2015,1,,,371002.67067,5032776.60453
MCARTHUR AVE btwn LAROUCHE ST & OLMSTEAD ST (__3ZA3WY),2015,1,,,370432.5366,5032715.03095
MCARTHUR AVE btwn MAY ST & ST. LAURENT BLVD (__3ZA3XL),2015,3,,,371806.53638,5032866.07536
MCARTHUR AVE btwn MAYFIELD ST & VANIER PKWY (__3ZA3WT),2015,1,,,370136.9106,5032681.804
MCARTHUR AVE btwn VANIER PKWY & ENFIELD AVE (__3ZA3WV),2015,2,1,,370279.6493,5032698.6031
MCARTON RD btwn GOLDEN LINE RD & LOWE RD (__3ZACCR),2015,1,,,338650.46755,5006224.56633
MCBEAN ST @ PERTH ST (0000124),2015,1,,1,356743.614,5006255.3479
MCBEAN ST btwn BURKE ST & OTTAWA ST (__3ZA42S),2015,3,,1,357550.53659,5005359.21913
MCBEAN ST btwn HAMILTON ST & MARTIN ST (__3ZBOCK),2015,1,,,356948.614,5006024.846
MCBRIEN ST btwn PENRITH ST & HALTON TER (__49PV81),2015,1,,,348670.08331,5024000.26875
MCCAFFREY TR btwn MCLINTON RD & DWYER HILL RD (__3ZAC62),2015,1,,,345471.77991,5001101.79617
MCCANN ST @ STITTSVILLE MAIN ST (0000046),2015,1,,,350129.5849,5013493.423
MCCARTHY RD @ PAUL ANKA DR (0007479),2015,1,,1,369699.7219,5023876.5129
MCCARTHY RD @ SOUTHMORE DR (0007491),2015,1,,1,369449.72,5024837.52
MCCARTHY RD @ WALKLEY RD (0006969),2015,1,,,369249.7189,5025300.5241
